imdbId,Genre
84117.0,"['Biography', 'Comedy', 'Drama']"
84171.0,"['Sci-Fi', 'Comedy', 'Music']"
84189.0,"['Comedy', 'Crime', 'Thriller']"
84210.0,"['Comedy', 'Fantasy', 'Romance']"
84228.0,"['Comedy', 'Drama', 'Romance']"
84234.0,"['Comedy', 'Drama', 'Romance']"
84237.0,"['Animation', 'Adventure', 'Drama']"
84266.0,"['Action', 'Comedy', 'Sport']"
84335.0,"['Biography', 'Drama', 'History']"
84351.0,"['Crime', 'Drama', 'War']"
84359.0,"['Adventure', 'Mystery', 'Thriller']"
84445.0,"['Drama', 'Musical', 'Romance']"
84464.0,"['Comedy', 'Horror', 'Mystery']"
84504.0,"['Adventure', 'Comedy', 'Musical']"
84538.0,"['Comedy', 'Drama', 'War']"
84556.0,"['Crime', 'Horror', 'Mystery']"
84648.0,"['Comedy', 'Documentary', 'Music']"
84690.0,"['Comedy', 'Drama', 'Sport']"
84704.0,"['Action', 'Adventure', 'Thriller']"
83107.0,"['Comedy', 'Crime', 'Drama']"
84728.0,"['Comedy', 'Musical', 'Drama']"
84732.0,"['Crime', 'Drama', 'Mystery']"
84750.0,"['Action', 'Adventure', 'Fantasy']"
84776.0,"['Comedy', 'Drama', 'Fantasy']"
84777.0,"['Crime', 'Horror', 'Mystery']"
84814.0,"['Comedy', 'Crime', 'Mystery']"
84821.0,"['Drama', 'Music', 'Musical']"
84897.0,"['Biography', 'Crime', 'Drama']"
84920.0,"['Comedy', 'Drama', 'Thriller']"
84945.0,"['Comedy', 'Fantasy', 'Sci-Fi']"
301181.0,"['Comedy', 'Drama', 'Romance']"
300471.0,"['Action', 'Adventure', 'Comedy']"
287978.0,"['Action', 'Crime', 'Drama']"
283426.0,"['Animation', 'Adventure', 'Family']"
303297.0,"['Documentary', 'History', 'Music']"
302674.0,"['Adventure', 'Drama', 'Mystery']"
85121.0,"['Crime', 'Drama', 'Thriller']"
78872.0,"['Adventure', 'Family', 'Sport']"
104522.0,"['Adventure', 'Family', 'Fantasy']"
97670.0,"['Action', 'Crime', 'Drama']"
95626.0,"['Action', 'Crime', 'Thriller']"
71866.0,"['Action', 'Crime', 'Drama']"
91575.0,"['Action', 'Crime', 'Drama']"
93771.0,"['Action', 'Crime', 'Drama']"
100442.0,"['Crime', 'Drama', 'Thriller']"
279331.0,"['Crime', 'Drama', 'Thriller']"
279111.0,"['Drama', 'History', 'War']"
289992.0,"['Crime', 'Drama', 'Thriller']"
191177.0,"['Drama', 'Music', 'Thriller']"
276276.0,"['Comedy', 'Drama', 'Romance']"
273982.0,"['Comedy', 'Drama', 'Sport']"
306685.0,"['Action', 'Crime', 'Drama']"
278731.0,"['Drama', 'Mystery', 'Thriller']"
103670.0,"['Crime', 'Drama', 'Romance']"
91374.0,"['Biography', 'Drama', 'History']"
287471.0,"['Comedy', 'Drama', 'Romance']"
107563.0,"['Action', 'Comedy', 'Fantasy']"
301429.0,"['Action', 'Comedy', 'Fantasy']"
314353.0,"['Action', 'Drama', 'Thriller']"
290673.0,"['Crime', 'Drama', 'Mystery']"
286499.0,"['Comedy', 'Drama', 'Romance']"
269347.0,"['Action', 'Crime', 'Drama']"
310357.0,"['Drama', 'Horror', 'Sci-Fi']"
235412.0,"['Comedy', 'Drama', 'Mystery']"
236640.0,"['Biography', 'Drama', 'Romance']"
283003.0,"['Comedy', 'Crime', 'Drama']"
55047.0,"['Biography', 'Drama', 'History']"
35417.0,"['Comedy', 'Drama', 'Romance']"
47873.0,"['Biography', 'Drama', 'Music']"
99776.0,"['Drama', 'History', 'War']"
50383.0,"['Biography', 'Drama', 'Sport']"
47030.0,"['Biography', 'Drama', 'Music']"
99699.0,"['Comedy', 'Drama', 'Romance']"
52948.0,"['Adventure', 'Family', 'Fantasy']"
102593.0,"['Action', 'Crime', 'Drama']"
86087.0,"['Comedy', 'Drama', 'Romance']"
218553.0,"['Horror', 'Mystery', 'Sci-Fi']"
65054.0,"['Comedy', 'Drama', 'Music']"
285531.0,"['Drama', 'Horror', 'Sci-Fi']"
323642.0,"['Animation', 'Adventure', 'Family']"
74287.0,"['Horror', 'Mystery', 'Thriller']"
105824.0,"['Action', 'Drama', 'Sport']"
264395.0,"['Action', 'Crime', 'Drama']"
298814.0,"['Action', 'Adventure', 'Sci-Fi']"
286788.0,"['Comedy', 'Drama', 'Family']"
283897.0,"['Crime', 'Drama', 'Romance']"
70460.0,"['Comedy', 'Drama', 'Romance']"
42593.0,"['Drama', 'Film-Noir', 'Mystery']"
98093.0,"['Crime', 'Mystery', 'Romance']"
40946.0,"['Action', 'Adventure', 'Romance']"
80139.0,"['Comedy', 'Drama', 'Mystery']"
281820.0,"['Action', 'Crime', 'Drama']"
266465.0,"['Action', 'Crime', 'Drama']"
275277.0,"['Animation', 'Action', 'Crime']"
311519.0,"['Comedy', 'Drama', 'Romance']"
280477.0,"['Crime', 'Drama', 'Romance']"
245803.0,"['Action', 'Comedy', 'Fantasy']"
311289.0,"['Adventure', 'Comedy', 'Drama']"
236027.0,"['Action', 'Comedy', 'Crime']"
67800.0,"['Crime', 'Drama', 'Thriller']"
109327.0,"['Comedy', 'Horror', 'Sci-Fi']"
91396.0,"['Comedy', 'Crime', 'Romance']"
250371.0,"['Adventure', 'Biography', 'Drama']"
78504.0,"['Adventure', 'Family', 'Fantasy']"
55832.0,"['Action', 'Comedy', 'Adventure']"
102411.0,"['Comedy', 'Music', 'Romance']"
102465.0,"['Comedy', 'Drama', 'Romance']"
311110.0,"['Comedy', 'Drama', 'Romance']"
164003.0,"['Crime', 'Drama', 'Thriller']"
332605.0,"['Drama', 'Music', 'Romance']"
334405.0,"['Documentary', 'Comedy', 'Thriller']"
306841.0,"['Adventure', 'Comedy', 'Family']"
290334.0,"['Action', 'Adventure', 'Fantasy']"
118926.0,"['Drama', 'Thriller', 'Crime']"
285861.0,"['Crime', 'Drama', 'Thriller']"
301414.0,"['Crime', 'Drama', 'Thriller']"
308878.0,"['Comedy', 'Drama', 'Romance']"
250067.0,"['Comedy', 'Drama', 'Romance']"
88915.0,"['Drama', 'Music', 'Musical']"
90585.0,"['Drama', 'Fantasy', 'Musical']"
86999.0,"['Comedy', 'Drama', 'Musical']"
86998.0,"['Comedy', 'Drama', 'Music']"
92067.0,"['Animation', 'Adventure', 'Family']"
50468.0,"['Biography', 'Drama', 'Western']"
49314.0,"['Comedy', 'Musical', 'Romance']"
45963.0,"['Comedy', 'Musical', 'Romance']"
293113.0,"['Comedy', 'Horror', 'Musical']"
283900.0,"['Comedy', 'Drama', 'Romance']"
347791.0,"['Animation', 'Action', 'Adventure']"
315327.0,"['Comedy', 'Drama', 'Fantasy']"
314786.0,"['Action', 'Comedy', 'Thriller']"
266543.0,"['Animation', 'Adventure', 'Comedy']"
317740.0,"['Action', 'Crime', 'Thriller']"
322259.0,"['Action', 'Crime', 'Thriller']"
263671.0,"['Drama', 'Crime', 'Romance']"
101020.0,"['Action', 'Comedy', 'Crime']"
120001.0,"['Biography', 'Drama', 'History']"
50972.0,"['Comedy', 'Musical', 'Romance']"
66049.0,"['Adventure', 'Drama', 'Western']"
126735.0,"['Drama', 'Mystery', 'Romance']"
69895.0,"['Action', 'Horror', 'Sci-Fi']"
67334.0,"['Action', 'Adventure', 'Drama']"
66301.0,"['Adventure', 'Western', 'Romance']"
178022.0,"['Adventure', 'Comedy', 'Romance']"
44413.0,"['Action', 'Adventure', 'Romance']"
74281.0,"['Comedy', 'Drama', 'Romance']"
79100.0,"['Comedy', 'Western', 'Drama']"
57093.0,"['Animation', 'Comedy', 'Family']"
93267.0,"['Comedy', 'Drama', 'Fantasy']"
104743.0,"['Action', 'Drama', 'Thriller']"
50763.0,"['Action', 'Adventure', 'Drama']"
60884.0,"['Drama', 'Romance', 'Western']"
59711.0,"['Drama', 'War', 'Western']"
105481.0,"['Comedy', 'Drama', 'Romance']"
120142.0,"['Comedy', 'Drama', 'Fantasy']"
65134.0,"['Adventure', 'Romance', 'War']"
43137.0,"['Action', 'Drama', 'Western']"
47860.0,"['Drama', 'Romance', 'War']"
56956.0,"['Comedy', 'Drama', 'Family']"
37954.0,"['Action', 'Adventure', 'Drama']"
38279.0,"['Action', 'Adventure', 'Drama']"
48966.0,"['Drama', 'War', 'Action']"
101410.0,"['Comedy', 'Drama', 'Thriller']"
64072.0,"['Action', 'Drama', 'History']"
103791.0,"['Comedy', 'Drama', 'Romance']"
20691.0,"['Adventure', 'Western', 'Romance']"
38417.0,"['Adventure', 'Film-Noir', 'Romance']"
54757.0,"['Action', 'Western', 'Adventure']"
50490.0,"['Action', 'Adventure', 'Drama']"
68718.0,"['Action', 'Comedy', 'Crime']"
100211.0,"['Crime', 'Drama', 'Thriller']"
54127.0,"['Comedy', 'Romance', 'Western']"
54310.0,"['Action', 'Drama', 'History']"
60177.0,"['Action', 'Drama', 'Romance']"
43461.0,"['Biography', 'Drama', 'War']"
57427.0,"['Drama', 'Mystery', 'Thriller']"
54428.0,"['Drama', 'Romance', 'Western']"
76240.0,"['Comedy', 'Drama', 'Fantasy']"
105483.0,"['Crime', 'Drama', 'Romance']"
102900.0,"['Crime', 'Drama', 'Mystery']"
68853.0,"['Comedy', 'Drama', 'Romance']"
62362.0,"['Comedy', 'Musical', 'Romance']"
339034.0,"['Comedy', 'Musical', 'Romance']"
329717.0,"['Action', 'Comedy', 'Crime']"
337711.0,"['Animation', 'Adventure', 'Comedy']"
280490.0,"['Action', 'Comedy', 'Crime']"
253335.0,"['Action', 'Adventure', 'Drama']"
55972.0,"['Crime', 'Mystery', 'Thriller']"
60814.0,"['Drama', 'History', 'War']"
12532.0,"['Drama', 'History', 'Romance']"
289043.0,"['Drama', 'Horror', 'Sci-Fi']"
305357.0,"['Action', 'Adventure', 'Comedy']"
302309.0,"['Crime', 'Drama', 'Romance']"
286635.0,"['Action', 'Crime', 'Drama']"
241223.0,"['Drama', 'Romance', 'Thriller']"
79368.0,"['Biography', 'Drama', 'Family']"
31602.0,"['Comedy', 'Drama', 'Romance']"
29808.0,"['Crime', 'Drama', 'Film-Noir']"
48947.0,"['Biography', 'Drama', 'History']"
103747.0,"['Biography', 'Drama', 'Sport']"
99587.0,"['Action', 'Drama', 'Thriller']"
45966.0,"['Action', 'Adventure', 'Drama']"
79510.0,"['Comedy', 'Romance', 'Sport']"
104926.0,"['Comedy', 'Romance', 'Sport']"
54198.0,"['Comedy', 'Drama', 'Romance']"
45125.0,"['Action', 'Adventure', 'Comedy']"
107146.0,"['Crime', 'Drama', 'History']"
165982.0,"['Animation', 'Adventure', 'Comedy']"
181852.0,"['Action', 'Adventure', 'Sci-Fi']"
324133.0,"['Crime', 'Drama', 'Mystery']"
325980.0,"['Action', 'Adventure', 'Fantasy']"
317887.0,"['Biography', 'Crime', 'Drama']"
311429.0,"['Action', 'Adventure', 'Fantasy']"
308476.0,"['Drama', 'War', 'Comedy']"
291538.0,"['Comedy', 'Drama', 'Romance']"
251777.0,"['Comedy', 'Drama', 'Romance']"
172156.0,"['Action', 'Comedy', 'Crime']"
319524.0,"['Comedy', 'Drama', 'Romance']"
274166.0,"['Action', 'Adventure', 'Comedy']"
284850.0,"['Comedy', 'Drama', 'Romance']"
301199.0,"['Crime', 'Drama', 'Thriller']"
280696.0,"['Comedy', 'Music', 'Drama']"
233418.0,"['Thriller', 'Crime', 'Drama']"
113533.0,"['Adventure', 'Comedy', 'Drama']"
101635.0,"['Comedy', 'Drama', 'Family']"
110364.0,"['Comedy', 'Family', 'Sport']"
100053.0,"['Action', 'Comedy', 'Crime']"
319829.0,"['Comedy', 'Drama', 'Music']"
325703.0,"['Action', 'Adventure', 'Fantasy']"
329575.0,"['Drama', 'History', 'Sport']"
338459.0,"['Action', 'Adventure', 'Comedy']"
252299.0,"['Comedy', 'Crime', 'Drama']"
342167.0,"['Comedy', 'Musical', 'Drama']"
314170.0,"['Adventure', 'Comedy', 'Crime']"
101831.0,"['Action', 'Sci-Fi', 'Thriller']"
74564.0,"['Action', 'Drama', 'Crime']"
71706.0,"['Action', 'Drama', 'Thriller']"
275915.0,"['Comedy', 'Romance', 'Drama']"
66249.0,"['Adventure', 'Comedy', 'Crime']"
89901.0,"['Action', 'Adventure', 'Comedy']"
94764.0,"['Action', 'Sci-Fi', 'Sport']"
61177.0,"['Adventure', 'Comedy', 'Crime']"
70915.0,"['Action', 'Drama', 'Crime']"
299930.0,"['Comedy', 'Crime', 'Romance']"
283883.0,"['Crime', 'Drama', 'Romance']"
325352.0,"['Comedy', 'Musical', 'Romance']"
322330.0,"['Comedy', 'Family', 'Fantasy']"
257076.0,"['Action', 'Adventure', 'Crime']"
306734.0,"['Drama', 'Romance', 'Comedy']"
39335.0,"['Crime', 'Drama', 'Film-Noir']"
61132.0,"['Comedy', 'Drama', 'Fantasy']"
41792.0,"['Drama', 'Family', 'Western']"
58715.0,"['Biography', 'Drama', 'History']"
64437.0,"['Crime', 'Drama', 'Romance']"
103888.0,"['Documentary', 'Crime', 'Mystery']"
69946.0,"['Drama', 'Sci-Fi', 'Thriller']"
329101.0,"['Action', 'Horror', 'Thriller']"
338077.0,"['Adventure', 'Comedy', 'Sport']"
316356.0,"['Drama', 'Romance', 'Western']"
286112.0,"['Action', 'Comedy', 'Sport']"
263757.0,"['Comedy', 'Drama', 'Romance']"
305206.0,"['Biography', 'Comedy', 'Drama']"
280523.0,"['Comedy', 'Drama', 'Romance']"
285879.0,"['Comedy', 'Romance', 'Drama']"
313911.0,"['Action', 'Adventure', 'Comedy']"
109369.0,"['Adventure', 'Comedy', 'Family']"
115865.0,"['Comedy', 'Drama', 'Romance']"
87425.0,"['Comedy', 'Romance', 'Sport']"
45888.0,"['Crime', 'Fantasy', 'Horror']"
51776.0,"['Biography', 'Drama', 'War']"
107504.0,"['Comedy', 'Horror', 'Sci-Fi']"
93840.0,"['Drama', 'Horror', 'Mystery']"
90103.0,"['Comedy', 'Drama', 'Romance']"
92085.0,"['Action', 'Drama', 'Romance']"
216625.0,"['Drama', 'Romance', 'War']"
102915.0,"['Action', 'Comedy', 'Crime']"
66434.0,"['Crime', 'Drama', 'Sci-Fi']"
62430.0,"['Drama', 'Music', 'Romance']"
245837.0,"['Drama', 'Musical', 'Romance']"
57215.0,"['Adventure', 'Family', 'Sci-Fi']"
50251.0,"['Action', 'Family', 'Sci-Fi']"
45546.0,"['Adventure', 'Horror', 'Sci-Fi']"
40725.0,"['Drama', 'Music', 'Musical']"
57413.0,"['Comedy', 'Crime', 'Romance']"
88944.0,"['Action', 'Adventure', 'Thriller']"
235060.0,"['Drama', 'History', 'Romance']"
101025.0,"['Comedy', 'Drama', 'War']"
99731.0,"['Drama', 'Romance', 'Sci-Fi']"
120584.0,"['Adventure', 'Drama', 'Romance']"
150433.0,"['Drama', 'Romance', 'War']"
288045.0,"['Action', 'Comedy', 'Fantasy']"
286476.0,"['Comedy', 'Drama', 'Family']"
357470.0,"['Drama', 'Romance', 'Comedy']"
243232.0,"['Drama', 'Romance', 'Western']"
303785.0,"['Romance', 'Comedy', 'Drama']"
326806.0,"['Drama', 'Thriller', 'Crime']"
301684.0,"['Comedy', 'Drama', 'Romance']"
301524.0,"['Comedy', 'Drama', 'Musical']"
304711.0,"['Horror', 'Mystery', 'Thriller']"
320244.0,"['Biography', 'Crime', 'Drama']"
260414.0,"['Drama', 'Music', 'War']"
325805.0,"['Comedy', 'Crime', 'Drama']"
246592.0,"['Comedy', 'Drama', 'Romance']"
291350.0,"['Animation', 'Drama', 'Fantasy']"
300620.0,"['Action', 'Adventure', 'Comedy']"
89222.0,"['Action', 'Comedy', 'Mystery']"
104647.0,"['Action', 'Comedy', 'Crime']"
103285.0,"['Action', 'Adventure', 'Biography']"
105839.0,"['Action', 'Adventure', 'Biography']"
108592.0,"['Action', 'Adventure', 'Biography']"
70510.0,"['Comedy', 'Crime', 'Drama']"
78239.0,"['Adventure', 'Comedy', 'Fantasy']"
257215.0,"['Drama', 'Music', 'Romance']"
56632.0,"['Adventure', 'Drama', 'Thriller']"
64418.0,"['Adventure', 'Comedy', 'Musical']"
104850.0,"['Comedy', 'Romance', 'Sci-Fi']"
79826.0,"['Drama', 'Music', 'Romance']"
42209.0,"['Comedy', 'Musical', 'War']"
101455.0,"['Adventure', 'Comedy', 'Family']"
75930.0,"['Crime', 'Horror', 'Sci-Fi']"
97557.0,"['Fantasy', 'Horror', 'Thriller']"
34928.0,"['Action', 'Adventure', 'Family']"
53571.0,"['Adventure', 'Comedy', 'Drama']"
29440.0,"['Adventure', 'Drama', 'Family']"
191133.0,"['Comedy', 'Drama', 'Music']"
327137.0,"['Comedy', 'Drama', 'Family']"
320691.0,"['Action', 'Fantasy', 'Thriller']"
281686.0,"['Comedy', 'Fantasy', 'Horror']"
284034.0,"['Thriller', 'Drama', 'Mystery']"
286594.0,"['Crime', 'Horror', 'Mystery']"
334754.0,"['Drama', 'Romance', 'War']"
327850.0,"['Action', 'Adventure', 'Comedy']"
328589.0,"['Comedy', 'Drama', 'Romance']"
204933.0,"['Crime', 'Drama', 'Thriller']"
300069.0,"['Comedy', 'Drama', 'Family']"
309820.0,"['Biography', 'Drama', 'History']"
330602.0,"['Comedy', 'Drama', 'Romance']"
362511.0,"['Comedy', 'Crime', 'Mystery']"
286244.0,"['Animation', 'Comedy', 'Drama']"
86541.0,"['Horror', 'Sci-Fi', 'Thriller']"
282674.0,"['Adventure', 'Drama', 'Musical']"
78199.0,"['Comedy', 'Drama', 'Romance']"
71688.0,"['Comedy', 'Crime', 'Drama']"
47472.0,"['Comedy', 'Drama', 'Musical']"
74119.0,"['Biography', 'Drama', 'History']"
109129.0,"['Comedy', 'Drama', 'Romance']"
115561.0,"['Drama', 'Mystery', 'Romance']"
267287.0,"['Action', 'Drama', 'Fantasy']"
92603.0,"['Comedy', 'Drama', 'Music']"
120125.0,"['Comedy', 'Drama', 'History']"
103786.0,"['Comedy', 'Drama', 'Family']"
106375.0,"['Comedy', 'Family', 'Romance']"
101516.0,"['Biography', 'Crime', 'Drama']"
74256.0,"['Comedy', 'Crime', 'Family']"
101524.0,"['Adventure', 'Drama', 'Sport']"
90859.0,"['Action', 'Crime', 'Thriller']"
255067.0,"['Comedy', 'Crime', 'Horror']"
104006.0,"['Crime', 'Drama', 'Mystery']"
88967.0,"['Comedy', 'Crime', 'Horror']"
112750.0,"['Action', 'Crime', 'Thriller']"
251433.0,"['Action', 'Crime', 'Drama']"
85959.0,"['Comedy', 'Fantasy', 'Musical']"
65207.0,"['Action', 'Adventure', 'War']"
100514.0,"['Action', 'Comedy', 'Crime']"
59221.0,"['Comedy', 'Family', 'Mystery']"
87062.0,"['Action', 'Comedy', 'Crime']"
89346.0,"['Comedy', 'Drama', 'Thriller']"
210070.0,"['Drama', 'Fantasy', 'Horror']"
79576.0,"['Comedy', 'Drama', 'War']"
106350.0,"['Drama', 'Romance', 'Western']"
105691.0,"['Crime', 'Drama', 'Thriller']"
105291.0,"['Biography', 'Crime', 'Drama']"
62190.0,"['Comedy', 'Family', 'Sci-Fi']"
31593.0,"['Comedy', 'Drama', 'Romance']"
67217.0,"['Comedy', 'Drama', 'Mystery']"
94169.0,"['Comedy', 'Crime', 'Drama']"
66344.0,"['Drama', 'Family', 'Fantasy']"
104695.0,"['Comedy', 'Drama', 'Romance']"
61809.0,"['Biography', 'Crime', 'Drama']"
216578.0,"['Biography', 'Crime', 'Drama']"
35575.0,"['Biography', 'Drama', 'Musical']"
107692.0,"['Animation', 'Action', 'Adventure']"
33532.0,"['Comedy', 'Drama', 'Fantasy']"
313443.0,"['Crime', 'Drama', 'Mystery']"
332379.0,"['Comedy', 'Family', 'Music']"
335563.0,"['Crime', 'Drama', 'Mystery']"
327056.0,"['Crime', 'Drama', 'Mystery']"
326900.0,"['Comedy', 'Drama', 'Family']"
317676.0,"['Action', 'Adventure', 'Horror']"
138524.0,"['Comedy', 'Crime', 'Romance']"
266697.0,"['Action', 'Crime', 'Thriller']"
342300.0,"['Comedy', 'Drama', 'Romance']"
339579.0,"['Action', 'Adventure', 'Sci-Fi']"
325055.0,"['Biography', 'Drama', 'Romance']"
312549.0,"['Biography', 'Crime', 'Drama']"
294357.0,"['Adventure', 'Drama', 'Romance']"
316465.0,"['Biography', 'Drama', 'Sport']"
328880.0,"['Animation', 'Adventure', 'Comedy']"
363589.0,"['Crime', 'Drama', 'Thriller']"
314676.0,"['Comedy', 'Crime', 'Musical']"
64505.0,"['Action', 'Comedy', 'Crime']"
87464.0,"['Horror', 'Mystery', 'Sci-Fi']"
90015.0,"['Documentary', 'History', 'War']"
219374.0,"['Comedy', 'Drama', 'Musical']"
92532.0,"['Adventure', 'Comedy', 'Sci-Fi']"
75765.0,"['Action', 'Drama', 'Thriller']"
102432.0,"['Drama', 'Crime', 'Thriller']"
165832.0,"['Adventure', 'Comedy', 'Drama']"
74802.0,"['Crime', 'Drama', 'Thriller']"
105480.0,"['Drama', 'Mystery', 'Thriller']"
325655.0,"['Drama', 'Horror', 'Thriller']"
38661.0,"['Biography', 'Drama', 'Music']"
34409.0,"['Comedy', 'Musical', 'Romance']"
99250.0,"['Crime', 'Drama', 'Romance']"
56211.0,"['Adventure', 'Drama', 'Fantasy']"
65531.0,"['Crime', 'Drama', 'Thriller']"
35318.0,"['Crime', 'Thriller', 'Mystery']"
36348.0,"['Crime', 'Mystery', 'Romance']"
308383.0,"['Drama', 'Romance', 'Thriller']"
319343.0,"['Comedy', 'Family', 'Fantasy']"
379713.0,"['Documentary', 'Action', 'Adventure']"
314331.0,"['Comedy', 'Drama', 'Romance']"
101862.0,"['Comedy', 'Family', 'Romance']"
318155.0,"['Animation', 'Action', 'Adventure']"
311113.0,"['Action', 'Adventure', 'Drama']"
343121.0,"['Documentary', 'Biography', 'Music']"
321442.0,"['Comedy', 'Drama', 'Mystery']"
338188.0,"['Adventure', 'Thriller', 'Western']"
312528.0,"['Adventure', 'Comedy', 'Family']"
348836.0,"['Horror', 'Mystery', 'Thriller']"
315733.0,"['Crime', 'Drama', 'Thriller']"
338135.0,"['Comedy', 'Crime', 'Drama']"
307987.0,"['Comedy', 'Crime', 'Drama']"
338094.0,"['Comedy', 'Family', 'Fantasy']"
300556.0,"['Action', 'Adventure', 'Sci-Fi']"
88987.0,"['Biography', 'Crime', 'Drama']"
99365.0,"['Action', 'Crime', 'Fantasy']"
109575.0,"['Action', 'Horror', 'Sci-Fi']"
119167.0,"['Crime', 'Drama', 'Horror']"
102526.0,"['Action', 'Crime', 'Drama']"
27075.0,"['Drama', 'History', 'Romance']"
19254.0,"['Biography', 'Drama', 'History']"
16641.0,"['Adventure', 'Drama', 'Romance']"
10323.0,"['Fantasy', 'Horror', 'Mystery']"
85615.0,"['Crime', 'Drama', 'Mystery']"
79240.0,"['Adventure', 'Crime', 'Drama']"
102004.0,"['Action', 'Comedy', 'Crime']"
65832.0,"['Adventure', 'Family', 'Fantasy']"
102034.0,"['Action', 'Adventure', 'Fantasy']"
104427.0,"['Biography', 'Crime', 'Drama']"
102070.0,"['Action', 'Adventure', 'Comedy']"
102181.0,"['Drama', 'Mystery', 'Sci-Fi']"
104627.0,"['Crime', 'Drama', 'Mystery']"
101316.0,"['Biography', 'Drama', 'Romance']"
100201.0,"['Comedy', 'Fantasy', 'Romance']"
48424.0,"['Crime', 'Drama', 'Film-Noir']"
107711.0,"['Action', 'Crime', 'Drama']"
93692.0,"['Action', 'Drama', 'Sport']"
105104.0,"['Action', 'Crime', 'Thriller']"
93793.0,"['Comedy', 'Drama', 'Sci-Fi']"
102729.0,"['Comedy', 'Crime', 'Mystery']"
266308.0,"['Adventure', 'Drama', 'Sci-Fi']"
107156.0,"['Comedy', 'Drama', 'Romance']"
90022.0,"['Action', 'Crime', 'Drama']"
107927.0,"['Crime', 'Drama', 'Thriller']"
100485.0,"['Action', 'Crime', 'Drama']"
150662.0,"['Comedy', 'Drama', 'Romance']"
88194.0,"['Action', 'Crime', 'Drama']"
103030.0,"['Comedy', 'Drama', 'Romance']"
105585.0,"['Crime', 'Mystery', 'Thriller']"
90180.0,"['Action', 'Crime', 'Drama']"
111477.0,"['Adventure', 'Comedy', 'Crime']"
100935.0,"['Comedy', 'Crime', 'Drama']"
100944.0,"['Adventure', 'Comedy', 'Fantasy']"
94332.0,"['Comedy', 'Fantasy', 'Horror']"
90350.0,"['Action', 'Crime', 'Drama']"
119807.0,"['Action', 'Adventure', 'Comedy']"
24025.0,"['Comedy', 'Musical', 'Romance']"
27630.0,"['Comedy', 'Musical', 'Romance']"
27948.0,"['Biography', 'Drama', 'History']"
26942.0,"['Comedy', 'Musical', 'Romance']"
41594.0,"['Drama', 'Family', 'Romance']"
28333.0,"['Comedy', 'Musical', 'Romance']"
22286.0,"['Action', 'Crime', 'Drama']"
26714.0,"['Comedy', 'Fantasy', 'Romance']"
37120.0,"['Drama', 'Family', 'Sport']"
70239.0,"['Drama', 'History', 'Musical']"
68182.0,"['Adventure', 'Biography', 'Drama']"
38348.0,"['Drama', 'Fantasy', 'Romance']"
4972.0,"['Drama', 'History', 'War']"
59229.0,"['Comedy', 'Drama', 'Fantasy']"
67372.0,"['Biography', 'Drama', 'History']"
40724.0,"['Action', 'Adventure', 'Romance']"
58586.0,"['Comedy', 'Crime', 'Mystery']"
15163.0,"['Action', 'Comedy', 'Romance']"
49096.0,"['Adventure', 'Comedy', 'Family']"
62765.0,"['Action', 'Crime', 'Mystery']"
24034.0,"['Comedy', 'Musical', 'Romance']"
24166.0,"['Comedy', 'Musical', 'Romance']"
90110.0,"['Biography', 'Drama', 'Music']"
58571.0,"['Comedy', 'Drama', 'Romance']"
30637.0,"['Comedy', 'Drama', 'Romance']"
87892.0,"['Adventure', 'Drama', 'History']"
53146.0,"['Drama', 'Fantasy', 'Music']"
299977.0,"['Action', 'Adventure', 'History']"
23027.0,"['Comedy', 'Musical', 'Romance']"
71524.0,"['Comedy', 'Drama', 'Romance']"
238627.0,"['Drama', 'Romance', 'Thriller']"
87544.0,"['Animation', 'Adventure', 'Fantasy']"
101745.0,"['Comedy', 'Drama', 'Romance']"
78723.0,"['Action', 'Comedy', 'War']"
74972.0,"['Comedy', 'Drama', 'War']"
77578.0,"['Comedy', 'Mystery', 'Thriller']"
108656.0,"['Action', 'Crime', 'Drama']"
101529.0,"['Adventure', 'Drama', 'History']"
73582.0,"['Horror', 'Mystery', 'Thriller']"
46911.0,"['Crime', 'Drama', 'Horror']"
107387.0,"['Comedy', 'Fantasy', 'Horror']"
93207.0,"['Animation', 'Drama', 'Sci-Fi']"
41090.0,"['Comedy', 'Drama', 'Romance']"
60908.0,"['Drama', 'Comedy', 'War']"
74749.0,"['Crime', 'Drama', 'Thriller']"
102818.0,"['Action', 'Drama', 'Thriller']"
28358.0,"['Drama', 'Sci-Fi', 'War']"
26778.0,"['Comedy', 'Music', 'Musical']"
85935.0,"['Adventure', 'Sci-Fi', 'Action']"
87280.0,"['Crime', 'Drama', 'Horror']"
54389.0,"['Crime', 'Drama', 'Thriller']"
62695.0,"['Comedy', 'Drama', 'Romance']"
318374.0,"['Crime', 'Drama', 'Fantasy']"
322589.0,"['Drama', 'Music', 'Romance']"
325710.0,"['Action', 'Drama', 'History']"
319061.0,"['Adventure', 'Drama', 'Fantasy']"
337592.0,"['Comedy', 'Romance', 'Drama']"
337741.0,"['Comedy', 'Drama', 'Romance']"
335119.0,"['Biography', 'Drama', 'Romance']"
167260.0,"['Adventure', 'Drama', 'Fantasy']"
317910.0,"['Documentary', 'Biography', 'History']"
304857.0,"['Comedy', 'War', 'Drama']"
340855.0,"['Biography', 'Crime', 'Drama']"
159365.0,"['Adventure', 'Drama', 'History']"
338337.0,"['Action', 'Mystery', 'Sci-Fi']"
316396.0,"['Adventure', 'Family', 'Fantasy']"
